Delta,Theta,Alpha,Beta
0.5531652298667876,0.31535838259892396,0.4689716120638222,-0.00048787591762208967

0.3295166390531335,0.25894134827649473,0.49033159215382743,0.034896192724389055

0.4850846516419207,0.4103130875514422,0.5434169587952552,0.011949999392646623

0.3574508222205493,0.4740782930944736,0.4779288932779564,-0.049379522236322394

0.37592013604036173,0.3344901239454433,0.3818911711394756,-0.03890445766475408

0.17339511598012702,0.19519537636911502,0.3381729676541648,0.037055219257724245

0.7861598343821818,0.2831110184601814,0.32747087871087766,0.019574915129266082

1.033439475340989,0.9415783667254368,0.37484958342299174,-0.0837778065356566

1.254588586889751,1.19598065276504,0.49500705251855526,-0.07901935354999576

1.192736136116607,1.1220084061423927,0.5486486328379331,-0.11610077412520492

0.9658977877301355,0.6829872593855544,0.40273837057197404,0.027432164020961134

0.6083130480381689,0.32031506845657737,0.4075360846803067,0.14595217865863083

-0.10128672365028234,0.3975004361222404,0.33191660257810585,0.14567365841143934

-0.0004139973592650194,0.29795063553563056,0.11390252460800797,0.05691012419612659

0.21605990339415884,0.27160207376112405,0.15626902277122948,-0.07379736504663183

0.2223868702846684,0.3098201022084427,-0.007008350284058967,-0.140795700669526

0.29051064260362475,0.3000410252053175,-0.19942487742567458,-0.07957742880144128

0.23631542893811489,0.21532439697435213,-0.013221975798339947,0.021384068067845804

0.3344117251415251,0.26903259046182276,0.26434457525585775,0.13864610205639055

0.7994013945974874,0.5848479678610427,0.26360767030474835,0.18318024540190592

1.2101424181402387,1.0733512917759345,0.49871463586668113,0.12862774407325758

1.3135365509549375,1.1939105237244518,0.5220351880251914,0.12306154499180069

1.2182994232013378,1.0051034854693555,0.228059877913216,0.1464243607951619

0.9182768324103088,0.5513987836676361,-0.04937905803402335,0.11461999501248174

0.4338283441667495,0.3645615615423518,-0.002974583461419285,0.0458744302618269

0.923570072912865,0.8647149548706273,0.22841520496135218,0.09617143588150513

1.17210999089876,1.1446281195414492,0.42196938734686,0.18945802359082156

1.169839013564549,1.094499251553459,0.4166456680437975,0.1859229582756149

0.9795432473313891,0.6786086611160153,0.1976104004392719,0.1319292371725586

0.6236111036181434,0.24447215366074873,0.07451231588793852,0.04687520795377037

0.18539144109882608,0.10587164935548735,-0.15177154987056451,-0.03525129010226898

0.14021660739184608,-0.01640565263668981,-0.26654682855226974,0.04750973040883189

0.3332558634989736,0.021444855824315084,-0.011037392105482468,0.17003175051572816

0.2740631913930896,0.16000100613199933,0.12067465118098925,0.11502324698397523

0.10087030587994543,0.31507527406339786,0.13791249520467755,-0.023059587340882527

0.2342962139663299,0.38324221575299183,0.020849247608257272,-0.020124663802474095

0.40209881103837003,0.22497894944125305,0.06526742543399901,-0.052465395485064216

0.14571720418030187,0.394654184981186,0.15953239586470028,-0.13015251213303614

0.7563841548154445,0.5483890883573281,0.10332758247962626,-0.0701005020902213

1.0752020889713318,0.900378734815615,0.3868994567973134,0.0729126225738624

1.3119518299027055,1.0870238522970341,0.5728808475764161,0.16741223426726476

