Delta,Theta,Alpha,Beta
-0.02478235164368178,0.1495503209198571,-0.06459075592628194,-0.0542619886547799
-0.12394768833616765,0.0694699743637459,0.04987823419810001,-0.030127538500205667
-0.19409212413305463,0.19380365655083506,0.1833659068690661,-0.10799653779118222
0.11684697349490362,0.33783258072661915,0.2347952697307947,-0.10279673466770063
0.21737628064951078,0.24702306319162212,0.19707093520371582,-0.1810997675019851
0.07570758597999173,0.06524742667180926,0.03943204186282725,-0.23941104323700088
-0.17301491739114472,0.05835373936263724,0.01441340846353383,-0.12725688502034624
-0.04249480966898347,0.15652761534448045,-0.09450621379331739,-0.04143112715748608
0.06051923094625046,0.12635063612451683,-0.3752814258155005,0.043160850921821564
-0.047256542960749263,-0.02288989643415731,-0.07732820724279543,0.016437865511144074
0.20815419755943573,-0.14111381133385678,-0.04421350267157808,0.016508946718679675
0.3001423373018483,0.11862995850143478,0.02154638236103953,-0.017064998307145314
0.359327101631683,0.30040298768636403,0.11035474844581838,-0.020323142351521946
0.16384209587457296,0.33364610480442014,0.007355633750648321,-0.0648636560526148
0.14380747951662345,0.14176111118794177,0.04870563559384638,-0.09751902435290206
0.08942081899958655,0.11573112773239748,0.2320765709962095,-0.048305372186535106
0.21227439839751908,0.12892996892614822,0.3205505617582231,-0.001668825590227575
0.16138693772382703,0.061071616536327,0.21588339839151457,-0.03689434244826018
-0.028753187226776698,0.06392512021954985,0.16781919578899937,-0.10730122660471636
-0.36520623678677266,0.2520952235895785,0.16617651304341421,-0.10234186019560584
-0.21282445146281795,0.25950687925260196,0.08602271778650968,-0.15931940216188198
-0.05923812952079138,0.08864230806848486,0.03905656688479039,-0.19580910149846872
-0.1447785106209554,-0.07778049413483672,-0.13832170687349185,-0.11492812004216028
0.001060878989272979,-0.1553900044829463,-0.0029131266434219245,-0.046156862471289035
0.0666451618342722,0.11076302817195458,0.11096840824700764,-0.09908433573512111
0.04442391215793381,0.14018380334863562,-0.03505564335553612,-0.2345221678835804
-0.0493958093971725,-0.1498484634072149,-0.06851030078418929,-0.2664449769342673
-0.24028705168291456,-0.3206390020941128,0.10091094823605347,-0.2293568174887524
-0.15484759973164688,-0.16852231418813524,0.1412772026158472,-0.10935695003832861
-0.1790332293993812,-0.046880126214254726,0.018707970959097167,0.007509444095037612
-0.16556486671001408,0.027444347067195375,-0.14732590163711135,0.01023714608069032
-0.5947325072871091,0.09361915689448007,-0.21446424604966466,-0.01980250536009348
-0.2891953274990898,0.245475346791944,-0.14321454143759546,-0.09452842543611023
-0.0025506435359338784,0.23149493505653418,0.00868595697248484,-0.14765815333034937
0.09262315862943253,0.006608976627040701,-0.03248700196569896,-0.11892218127328752
0.1324712866103893,0.07965524119511375,-0.05951570499683686,-0.03909263053688446
0.06273626400453715,0.08431881678162118,-0.1871105217865728,-0.01786068028669368
0.298972650055929,0.007596622732189056,0.04660051030760505,0.013599396412772182
0.18941179551922274,-0.11317444490140745,0.18678892471295547,0.03800681370527052
0.2524488020103244,-0.3809200731076232,0.09330392311144174,-0.003212395055092508
0.18660083146751102,-0.3279146082427113,0.042825208588230794,-0.13935437828895614
0.1247457741573034,-0.22834188446399628,0.1027047736038256,-0.14737487499403729
