Delta,Theta,Alpha,Beta
0.02214327798860102,0.1459287356082353,-0.2616212504127566,0.02923896782777931
0.1419412316059241,0.3341971336036867,-0.12275451101443181,-0.0009480372239574561
0.20075270293655673,0.28210561329482176,-0.09546285696294238,-0.05785675956874882
0.1385830215288648,0.11093544147503867,-0.17141055224161078,-0.11380492823948578
0.11552142583031057,-0.12781617677087834,0.040785435743956676,-0.10676638025170099
0.05768172149803995,-0.08406223488712526,0.1816289827324569,-0.15325224499957987
0.6929997522175033,0.12344225181250394,0.16949493769357807,-0.07590104361574676
0.8967468135552086,0.7436334723957572,0.5449542292824326,0.2152163774250997
1.0859430080315762,0.8868368611364823,0.621938105577991,0.307593417202505
0.9335079121787699,0.6854564792213079,0.3797198672878367,0.1563362773694554
0.738237169155763,0.21268000255945219,0.02079320801959057,0.011355667574283105
0.5353424225676078,0.26899590169672927,0.0775863625457002,-0.0018491967177562242
0.8370804496739387,0.4930618761307717,0.09443441992817883,-0.07575597671765627
1.1784452862030894,1.008676316252688,0.6038720699135848,0.04182712283756226
1.3732888812490578,1.1658885049191412,0.7724466468840441,0.17597337688612802
1.4208251536411474,1.0617353295737217,0.6263816224371792,0.060548825772726106
1.4233555667395126,1.1964912540459953,0.18171928830991088,0.023490759604083193
1.5626583241746903,1.3040060847768868,0.27390273625589157,0.08089160259306709
1.4822512083449806,1.1148294530880143,0.40160929138605705,0.029442307209882525
1.1753835981842558,0.5562053554576537,0.2916762281708368,-0.1013769680236691
0.7250066553714668,0.2958183254304267,0.36505115915988723,-0.10852129913431809
0.4873785418396073,0.33503047297751637,0.32785070667186206,-0.11040668036390575
0.5393763436413619,0.20815330947485017,0.05815030995941332,-0.06830745673395261
0.8120600070374051,0.6348644379543049,0.42495614792327346,0.008004686006897896
1.1522929265915456,0.9970456714330035,0.6991019501588978,0.08512392700353362
1.1792532666789437,1.0054353749637819,0.6624297381286919,0.09686146811407434
0.9424698234228379,0.6842752932226379,0.3482966782466393,0.02822532488092045
1.0077447362503966,0.8206729290936758,0.2087629201214991,0.023245863096564547
1.4720990404923169,1.2690408293663256,0.6139345673188539,0.13878367241069667
1.5540113313263568,1.395258925552674,0.7433970562666966,0.18058931536692308
1.5211653319805953,1.2606640367927462,0.8245897886529019,0.2866901486356137
1.3125378092529092,0.9808378047932629,0.7243981869506202,0.21144640096219514
1.1289419001878696,0.5112006419251008,0.3266189914941306,-0.030824618596828918
0.6932312964591633,0.6595102437425356,0.21551670568236223,-0.08826445611552322
0.6617014459513156,0.6616116785191789,0.2314243152621037,-0.09509771657344782
0.4648864128645303,0.38762680171374225,0.23459811031111102,-0.07415125234367975
0.39582024449023107,-0.04412149425374145,0.20100847097844246,-0.09924369933246127
-0.05797585628293525,0.10147114169044805,0.20897893526896913,-0.09121970149182339
-0.17960186754406046,0.14516935445545232,0.20048249803627893,-0.09250026261369938
-0.12350202108366501,0.1243533088381404,0.09833556481434054,-0.08020470513442508
-0.1102906705018302,0.23877238007641438,-0.06372987064435075,-0.08585531115264074
0.13136293890158285,0.19302295047686563,-0.13304512096524967,-0.0932579570892477
0.17435102259606816,0.08060569023733825,0.14444365112945223,-0.1413923507330436
0.5892732713578034,0.21003846055543407,0.146624697996615,-0.14464418323865255
0.5869373523997087,0.6017697008307027,0.32849162495891343,0.04229198415743544
0.8974939850241085,0.8421741156369654,0.5609739131459964,0.12347480014665775
0.8620118715707852,0.7694193104704865,0.4757038957947474,0.06907107406659045
1.1817492362239552,0.589781439852666,0.38327541841405616,-0.02567568381457881
1.3748158884616644,1.250937371255282,0.8088319651322736,0.045475570166420565
1.6525015690647826,1.5227399433004343,0.9987796468632489,0.07384762464437447
1.5810911364702518,1.4565591191367964,0.8769112161654858,0.05513148270265878
1.353872745378296,1.0150568341795019,0.3837410041974372,0.018000648661405504
0.6210906370413616,0.31507011339619,0.05923751878414478,-0.022536093603033283
0.18060127940253334,0.31126244294479083,0.2124798476615607,-0.06781584787455334
0.42322041960989043,0.36569259813701227,0.289147519227606,-0.02685388082016053
0.4488523493706069,0.4418858359968458,0.27855347694230836,-0.0023176022828014656
0.13953724474856763,0.4816628710438698,0.10407228002522201,-0.008300017027450467
0.25847528893553234,0.4304513387218849,0.20104195232497962,-0.10848711068955474
0.09884071219331968,0.20459967549351046,0.2624625979063129,-0.19060908541025195
-0.25119447235132664,0.13975478892081908,0.11807408923787185,-0.1837525303268951
0.13170223084547297,0.14853343789197804,0.17039841778904036,-0.061938658683109334
0.2326163507990183,0.1895759939275716,0.14873616429592965,0.0775039910897334
0.1439219661332834,0.058657021302335334,0.11827656467233434,0.05151285697577741
0.8176968880546935,0.6038290324918233,0.27791996502814365,-0.06768993199622533
1.2356929873809293,1.1126353337317438,0.6500273990173782,0.019056376850419193
1.3749050551116073,1.2520852619378433,0.6955233054406189,0.04379054169518784
1.2978547594560879,1.0745032660760032,0.4557051717265445,-0.05169621000524605
1.0049110299727917,0.565075380280361,0.10736483527681447,-0.06679200129618186
0.6021352406291947,0.44009242564358786,0.05229713514451605,-0.010513147701820273
0.09803672021169726,0.4548980171119901,0.09844097444310651,-3.5705462214588155e-05
0.14125499544879866,0.2073067256294354,-0.06532003125777529,-0.035496215494089774
0.31680779930997965,-0.0035872615018359877,-0.09628113388270541,-0.01952069069969922
0.22761441996027626,0.006940835524552981,-0.040784582425764146,-0.05093947406333228
0.23046818891241186,-0.04959948083140621,-0.2018052744655145,-0.0016239079518567288
0.3224529683670692,0.05089304494369249,-0.18755656874721618,-0.0020616596271809465
0.33976254505871917,0.19584931770090408,0.07890050678850147,-0.05998457446621533
0.3396447053639662,0.13584296867016324,0.34678042743703236,-0.10294724010506656
0.19254461108290485,0.27235490023900866,0.35603789062767444,-0.18155362168080802
0.10473145306298158,0.3710166569875227,0.41613460309715317,-0.06526593717663846
0.007603554158685138,0.270351446592902,0.3969068877443742,0.020255375977453208
-0.2640973320420505,0.22256814389607318,0.12365855815419582,0.06488972120099915
-0.3221801127889755,0.24732782072406098,0.12950569910049922,0.007231286928189005
-0.21681115697939926,0.16609515518321255,0.09065916832278635,-0.07998219893878704
-0.1435469470736459,0.14406878000783355,-0.09187505648195003,-0.11514595113665041
0.630480716905321,0.3676684382774491,0.11634084722987863,-0.047056469116716404
1.1674952241069736,1.0909096839888464,0.4215605991194423,0.13826513800775417
1.3919842485525682,1.3743140183544384,0.5932032315874253,0.07942189006931706
1.5120581456258149,1.3343297767966298,0.5560167922446158,-0.08055581597689071
1.2874690556796902,0.9490351060663297,0.42996882004579245,-0.062410657667414444
1.0748151301105322,0.34251262227197293,0.27380916584230247,-0.0035104771946456157
0.29672279930071205,0.32943274511799137,0.3179080543045871,-0.013235654459490487
0.45761616364940333,0.2528687053611176,0.22900604874735242,-0.0892877262212575
1.2835812359921965,1.059247430935009,0.6419179160065397,-0.047603376239828465
1.6755534295263503,1.5111843238049756,0.9830723638711492,0.21149277834093788
1.7693708659026501,1.5872532250924138,0.9755208222173077,0.22152257859271396
1.6197136538284893,1.333851320504902,0.6237937719139328,0.08707671102145902
1.358793684846253,0.6297608772788874,0.38888798066589264,-0.0289486466241366
0.8362532993189745,0.21130329992956998,0.4184227412667863,-0.11172355620422264
0.5072533860858959,0.07033661402344685,0.3271831566948548,-0.023381255520304924
0.19410428036117924,0.01605935673141605,0.31450547451747823,0.030354928965741886
0.03301741770825414,0.16918490370330272,0.2955455599933468,0.02890952825074941
-0.10658707591361649,0.3234791852832376,0.26242749316471575,0.08804756972987497
0.1392765319852346,0.30704677001504777,0.1965403066183826,0.04529385675380753
0.13186034804025978,0.2416217663331871,0.09791383458670766,-0.013727798296534078
0.016741767606422157,0.06439850561972414,0.17812567533554743,-0.016160105801326007
